month,order_id,customer_id
2018-11,A88969A30403B,B7C06778B97B8
2018-11,A874A5868BB08,B7AA764598880
2018-11,A8764A5643744,B7A4A67607C9B
2018-11,A87A538847840,B707995C6AC76
2018-11,A87B894066784,B7076B96C77B8
2018-11,A86993A839584,B706A9797A040
2018-11,A87B670A30B7B,B70960C975B64
2018-11,A87047890A344,AA65B66944096
2018-11,A87BB4807843B,AA65B95CBAA84
2018-11,A9BA746A085AB,A4C058BB9667B
2018-11,A86A76A499B3B,B576C778C97AB
2018-11,A858546499680,B69B75B6C8048
2018-11,A8786404B7A04,B4C8C8776AB48
2018-11,A870A07738B08,AA65A74C08960
2018-11,A8563683AB4A6,B6857955984CB
2018-11,A858765B9A6A6,B69C0608866B4
2018-11,A8563866B97B8,B6857955984CB
2018-11,A9B858A74B688,B77B987AA7664
2018-11,A9B0658079840,B77AB069C05B8
2018-11,A9B3579478AAB,B77405AC895C6
2018-11,A8965857B4000,B7C9BA897B768
2018-11,A9BBB3A304B88,AA9445566B688
2018-11,A854960B38688,AC5B98C05BC84
2018-11,A869AA857059B,B705B5C8B6656
2018-11,A9BB36657059B,B77B8555BAC76
2018-11,A9BB0305675B0,A5C69A65BA056
2018-11,A85500775BB88,B68848BC778B4
2018-11,A88663A75587B,AA65BA0746976
2018-11,A8797A656099B,B7A8070C4A7B8
2018-11,A85606B0B99B0,AA65BBC8BA408
2018-11,A87004B3988A6,A5779BC969AB0
2018-11,A867486855B64,AA65AB0B745B8
2018-11,A9B9993B898B4,B7798B00CB096
2018-11,A864930754656,B698A99859B96
2018-11,A9A9A5360B656,AA65B96697440
2018-11,A858386A33088,B550CB659A584
2018-11,A9BA8753AB736,B77BC9BC45696
2018-11,A9A87A43A4848,B70585B6B9088
2018-11,A865A7B5497B8,AA65B94B0707B
2018-11,A858AA8778976,B69BB80680544
2018-11,A88B77B570B08,B7BBB88468064
2018-11,A876099760BB4,B7AC7746B0768
2018-11,A870480A465B8,B70677806B944
2018-11,A8759384A059B,B7AC4C8060640
2018-11,A9B575A734368,B77589C540960
2018-11,A9B393A439B00,B4C7A99495B64
2018-11,A8760BB6B435B,AA65B976A4944
2018-11,A8699A8568544,AA65BA9B66656
2018-11,A86939B773BA6,B705557094496
2018-11,A9BA7636066B4,B77BB757899B0
2018-11,A8769A9353440,AA65C0B497C76
2018-11,A8759B464803B,B7AC4C8060640
2018-11,A879877550A76,AA65B5970BC68
2018-11,A86B6337506B4,B69754997A55B
2018-11,A8769303307B0,B7A5B5C604448
2018-11,A856670433376,A5CAC7CC55A04
2018-11,A9B43587339B0,A568067846B40
2018-11,A893350A46A44,B7C5BCB48C4B4
2018-11,A8667A946A47B,AA65B697949AB
2018-11,A873B8A548384,B7A0688A04544
2018-11,A8666704733AB,B5985A875ACB8
2018-11,A9A9A44034400,A4690A9947A04
2018-11,A88B9B94306B4,B7BB45BC7C600
2018-11,A869676839008,B7058806AB960
2018-11,A9B46B3A7A680,B77498085C856
2018-11,A87485A3977B8,B7AA966646C68
2018-11,A9A9679987808,B770B7694A9B0
2018-11,A855093440608,B688566C6BB08
2018-11,A87B79B68B59B,B708599B756A6
2018-11,A8690B908AA84,AA65C0954B496
2018-11,A86970B5B9AB0,B676965998688
2018-11,A8759087883B0,B7AC4C8060640
2018-11,A85A63648BA44,B68564696B784
2018-11,A87A5486AB704,B708007A57856
2018-11,A87409B09763B,B7AA67969699B
2018-11,A86489657763B,A5BCC7498ABA6
2018-11,A9B943B0395B0,B77B55874A600
2018-11,A87A055AB66B4,B70745ABA5968
2018-11,A8768BB753376,B7AC98466C648
2018-11,A85AAA85A8368,A45A6B4956000
2018-11,A847849648BB4,B68A968558A76
2018-11,A86786480A376,AB07906664544
2018-11,A8668B464675B,A56A6A546659B
2018-11,A874B59A48896,B7AA88479A904
2018-11,A87B6A8946656,B7095466640CB
2018-11,A865A57BA4304,AA65B87B60B56
2018-11,A874A9A8A0656,AC5C508AB68A6
2018-11,A9BA49B779A04,AA65A79486C04
2018-11,A9B00B7A3B000,AA65B96468064
2018-11,A9B00BA954656,B7706B0809CAB
2018-11,A865090596960,AA65AC8755680
2018-11,A874588A396A6,B7ABA4949A808
2018-11,A9B4743430B40,B7744A7A787B0
2018-11,A9A96A39B75B0,AA65B94B0707B
2018-11,A9A8760976480,AA65B746AA808
2018-11,A8766576354B4,B44606A4C70B4
2018-11,A87AA55B00096,B7075C084BB08
2018-11,A875938AA5680,B7AC48400AC76
2018-11,A869839A389AB,B4C7A4AB0099B
2018-11,A873B5BBBA0B4,B7A066A56B464
2018-11,A9B90B0637B80,B7789BC66C456
2018-11,A9B7936540768,B7779080848CB
2018-11,A87679670B8A6,B7AC98466C648
2018-11,A856383A563B0,B6857955984CB
2018-11,A9B6A038B65B8,AA946558096CB
2018-11,A87683B97699B,B4C99C98A7568
2018-11,A9B468A859A68,B7750CA4A4880
2018-11,A869BB7458656,B705058AC6A60
2018-11,A9BA647345760,B44606A4C70B4
2018-11,A9BB50B033504,A5769740B4800
2018-11,A86A6366B0384,AA65BB0675680
2018-11,A87694396BB08,A5CAC7CC55A04
2018-11,A9A877667B35B,A48A45704A504
2018-11,A8597375837AB,B694C40608096
2018-11,A865B38773856,A4C058BB9667B
2018-11,A89566BA579B0,AA65A0C5C0080
2018-11,A899BB7545696,B7C75CAC55BCB
2018-11,A9A8773854304,BC000A9966048
2018-11,A8743B87A5360,B7AA9BB8C555B
2018-11,A9B08A57B6688,AA65ABC9AA776
2018-11,A8768474B7680,AA65BBC8BA408
2018-11,A86397786ABA6,B698859905AB0
2018-11,A909838905440,B76AC4A86A984
2018-11,A87A95BA506B4,AA65A5907A840
2018-11,A87B0444B53AB,AA65BCB570464
2018-11,A889674494048,B7C066BBCBA60
2018-11,A876848967776,AA65B976A4944
2018-11,A87337B479584,B7A07685A7BA6
2018-11,A9A9708004448,B454C5455907B
2018-11,A857B8A7B04A6,AA65AB96AC408
2018-11,A9B88B406B048,B77449877A040
2018-11,A858063B04448,B69BBA8CBC040
2018-11,A9B753464AB48,B7775C44CACB8
2018-11,A87B406380640,B698C85AB9568
2018-11,A8763A085A680,AA65A79C88000
2018-11,A9B4937973856,A47A9B4699BCB
2018-11,A87684346B75B,B7A5A5BC5ACB8
2018-11,A87590A939808,B7AC4C8060640
2018-11,A9A8963B53344,A4C058BB9667B
2018-11,A9A9B40B740A6,AA65BA66AB448
2018-11,A867ABA4B65B8,AA65A0C8905B8
2018-11,A8768BB8A89AB,AA65B976A4944
2018-11,A9B69A067B99B,B7C976659A584
2018-11,A850B93AB5BA6,B684577546CC6
2018-11,A874B30444AB8,AB0790594C648
2018-11,A8696550A55B0,B6B88C45B5B80
2018-11,A9BAB6B7A4976,B77A8A556CC60
2018-11,A858886467680,B69CA89599CB8
2018-11,A87B787406944,B7097B6560C5B
2018-11,A8744ABA4B688,B7AB0CC755BCB
2018-11,A9A963B769AB0,B705557094496
2018-11,A888B3689635B,AA65B5BB640CB
2018-11,A875966787680,B7AC585877088
2018-11,A89B5576A9B96,B44B804559968
2018-11,A9BB87B967B64,B77CB59878496
2018-11,A867854B50080,AA65B8A788000
2018-11,A90A3957387B0,B74885A5A9584
2018-11,A8970074A539B,B7B7AC9999840
2018-11,A87378696B0A6,B7AACAA6468A6
2018-11,A85A796B9A680,B6857955984CB
2018-11,A9A9907430496,B770507A69888
2018-11,A8706B60B9664,B70695550A664
2018-11,A865683A7347B,B69004CB487C6
2018-11,A87784976803B,B7A64406580A6
2018-11,A853836755040,B687C0A7A40A6
2018-11,A87A06007459B,A56995CC8B496
2018-11,A874533BB0448,B7AB065BAB5AB
2018-11,A87630B495840,B7AC98466C648
2018-11,A853438394464,B68699A695968
2018-11,A86846B9A5680,A5C695C48CC60
2018-11,A9A89A4756704,B7695A9B80BB4
2018-11,A870763753568,AA65BC4864BB4
2018-11,A857B7B4A4304,AA65B8A8B0768
2018-11,A878085075040,BCA6C7BC77696
2018-11,A9B0A379B0608,AA65B5A8708A6
2018-11,A865807495B64,AA65B6BA59968
2018-11,A876749779040,B4C7A99495B64
2018-11,A87B89360803B,B70995A87CAB0
2018-11,A9B308A96A568,B5576CCA67456
2018-11,A9BA8B6750560,B70585B6B9088
2018-10,A8A8B45464A60,AA65A6B086496
2018-10,A7B3B07A55808,A490B46565984
2018-10,A799700578400,B576999940A9B
2018-10,A8453AB45475B,B67980C5764A6
2018-10,A7A79AB7645AB,B447C7684B848
2018-10,A84BBB787A840,B67680409B000
2018-10,A8A793479075B,B599584497760
2018-10,A7BB054377568,B45CB95759456
2018-10,A845AB053B576,AA946558096CB
2018-10,A8BB96389B3B0,B6B68587ACA84
2018-10,A7BA7B4764B56,BCA87CA804768
2018-10,A84A5A6B8A95B,B67607A07A840
2018-10,A83685B05B064,BCA4405A8C584
2018-10,A7A47660B0704,B445BAAC040CB
2018-10,A7BBB0B75A07B,AA65AB96AC408
2018-10,A7ABAB6984B88,B44C79457955B
2018-10,A8A5097B4579B,B5975A04A44CB
2018-10,A7A9A3A47A968,B448475095AC6
2018-10,A84597B566AAB,B680B9B999B64
2018-10,A7B7B66B9A808,AA65A5B6A6544
2018-10,A8A0440B90400,B58998BB94AAB
2018-10,A7799364B8AB8,B5CA0CA646C04
2018-10,A79644B947680,B564C95958C68
2018-10,A7B4863BA7760,B456AB56C6704
2018-10,A798B6ABAAB3B,ABA75BCCA8880
2018-10,A798B799545B8,B57B6BB69B448
2018-10,A7BA9B5664864,B45CA7504BA44
2018-10,A7963957945B8,B56C605758048
2018-10,A8BA867475040,B546995B656CB
2018-10,A796036034656,B56CBCCAB0C5B
2018-10,A796ABAB9699B,B558049B88B88
2018-10,A76B333655A36,AB0790A06ABA6
2018-10,A836386746464,B65C967745AB0
2018-10,A795AB4A995B0,ABAA85966499B
2018-10,A7BA4A340B7B0,B45B5BB04A440
2018-10,A8AB976A73A5B,B595769B5C984
2018-10,A8A3846B6A856,AA65B6BA59968
2018-10,A779867B54880,B547C958544CB
2018-10,A8B56B3B44896,ACBC64CCC8848
2018-10,A84546B663B64,B6799AC5AC056
2018-10,A795B4770BAAB,B559886458976
2018-10,A7B405B570B08,B454C5455907B
2018-10,A7B7A8BB09AB0,B44B9C966B4CB
2018-10,A7806444A3536,B548068B86560
2018-10,A83648B494560,B577868685408
2018-10,A73B550A97344,B46CB4C6CB7C6
2018-10,A795B8830A664,B5599A988BCC6
2018-10,A7B0803590B40,B45A647A0C07B
2018-10,A8B0857565B80,B59B967000A60
2018-10,A7B594977A87B,B456859A48C84
2018-10,A840663003B3B,B67500A458784
2018-10,A8B9A3833379B,B6C9B778A795B
2018-10,A7839A5970656,B55B74644B848
2018-10,A7BB464469088,B454059ABB784
2018-10,A7A9B4B03AB00,B448587BB7BCB
2018-10,A8304934BA664,B64B4CA8690B4
2018-10,A84076AA76A60,AA65ABC9AA776
2018-10,A7938B03B803B,B558B87A5AB00
2018-10,A83697493B064,B66AB04787B96
2018-10,A8087706B97B8,B58690C969888
2018-10,A7B08733B0544,BB989C7BAC0B4
2018-10,A73A407446AAB,B46B0C00C7088
2018-10,A7B93994B307B,AB64705044576
2018-10,A7A07A89A0560,A950C85A7667B
2018-10,A8B06B094755B,BC000A9966048
2018-10,A73A0B60B659B,B46A5B449BC84
2018-10,A8408339BAAB0,B675A8B7CAC60
2018-10,A845976596576,B680B997A6704
2018-10,A800748630AAB,B5780600A7760
2018-10,A7B9A988A7376,A45A980554CC6
2018-10,A7A934587B99B,BCA44A0C609B8
2018-10,A730A865A043B,B4595865B7CB8
2018-10,A8B3B90A96064,B6B86A868B464
2018-10,A7B8709B63456,B459B89944A60
2018-10,A76BAAABB595B,B5B8787A0C840
2018-10,A8BB75709347B,B6B7AB5C79A68
2018-10,A8B8605886560,B6C888B8CB480
2018-10,A8A94A8886B40,B6ABC799A0B40
2018-10,A8363399B099B,AA949950BC968
2018-10,A79556B963040,B560A987C80A6
2018-10,A78A67005A936,B549859BBA600
2018-10,A7B83B6336608,B456859A48C84
2018-10,A809300848736,AB085BA4905B8
2018-10,A79BB888500A6,B558049B88B88
2018-10,A836B0393379B,A45BA80AAA456
2018-10,A7A377069B704,AA65B6AB4B464
2018-10,A7A75653B5408,B447A4B879CB8
2018-10,A84389A9B9A84,B67865CC54080
2018-10,A8A6684560480,B5985A875ACB8
2018-10,A795A6807587B,B5598A8956896
2018-10,A7795757A7984,AC9B788078688
2018-10,A7840B007459B,B45658A6C6A9B
2018-10,A7B646B09955B,ABBAAAB5945B8
2018-10,A79735337379B,AA65C0B497C76
2018-10,A7A8775A85504,B4480676578B4
2018-10,A7A95A7B4963B,B449CC50B5760
2018-10,A7B899667A584,B45A8099600CB
2018-10,A7A5A7A4B6400,BC0A8B774C840
2018-10,A76B5397986B4,B5CA0B05707B0
2018-10,A7967476573AB,AA65B46A69A84
2018-10,A835570888800,B65B9697C0A44
2018-10,A7B75A8474336,B45795445A55B
2018-10,A7A894BA05696,B44B75049B768
2018-10,A840506470496,A56B808A890B4
2018-10,A7963BAAA6B56,B560A0089B768
2018-10,A78BB57385568,A50B4560866B4
2018-10,A8359597794B4,B65C440C44A60
2018-10,A84A545AA779B,B676076CA47B0
2018-10,A8A5A936A6480,B59576CB90B08
2018-10,A8A538960A888,B44599685AB96
2018-10,A809089855584,B58974C808608
2018-10,A73A590AB77AB,AC8604A868C84
2018-10,A73AA680A0336,A4A54AA5CA87B
2018-10,A7B94A7BA6096,AA65CA888AC76
2018-10,A73B688609376,B46CC9C9C955B
2018-10,A7A05B55A38B4,B44B804559968
2018-10,A78BBA639B800,B550B44507744
2018-10,A7A4AB783AA36,AA65B45775968
2018-10,A7A690A9700A6,B4466994955B0
2018-10,A7A947A407B00,B448850059C60
2018-10,A783BB8530784,AA65A74C08960
2018-10,A7B7939A499B0,AA65C080679C6
2018-10,A7B074B93667B,B45A75C89C984
2018-10,A8B4A90A03648,B547C958544CB
2018-10,A84A4A97A4656,B675956B855C6
2018-10,A84BA3330339B,B676708507744
2018-10,A779833995360,B54740ABB8C84
2018-10,A76A8A3037A5B,AA65B70450B7B
2018-10,A78B688448608,B550CB659A584
2018-10,A84484AA85376,B6794C69C5B64
2018-10,A7AA935B9A488,A5569486A5B64
2018-10,A78B644998B40,B44AB9BB5ABCB
2018-10,A8446B3933536,B679B584807C6
2018-10,A783056B69408,B5478094A9C60
2018-10,A7305A0A59968,AA65A0C5C0080
2018-09,AA9B7A3584736,A5698C54A7696
2018-09,AA90554370A44,AA65BBB084704
2018-09,A70047550B688,BCA504C60B5B8
2018-09,A689679986784,AA65CA0B6CC9B
2018-09,AA8498B073440,A56B9796967C6
2018-09,A685573B38880,BB9B09B4C6576
2018-09,A6909780B5568,BB99686B89504
2018-09,A689300009056,AC67C5C0CB800
2018-09,AA76989A06B7B,A5569486A5B64
2018-09,AA9476663A008,AA65B47545440
2018-09,A34444A548896,A95A90CA87040
2018-09,A699997646944,ACBC64CCC8848
2018-09,AA999B6575B00,AA65A6B709088
2018-09,A693A576546B4,A49C7B5C479C6
2018-09,A703555399776,BCB00C5C48576
2018-09,AA88935794784,AA65BC6568A60
2018-09,A34AA8775B03B,A57694ACBBCC6
2018-09,A699983A307B0,BCA45B79CB5AB
2018-09,A70BB34B5955B,BCA87CA804768
2018-09,A68569837987B,BB9BBB7899488
2018-09,A705545334880,B4C84ABA0787B
2018-09,A69A654848608,BC0040B7B9056
2018-09,AA750A3097568,AA65CA55C9040
2018-09,A699770400864,BCA4CA70704CB
2018-09,AA90656933984,AA65C0A84B0A6
2018-09,AA890A7B88800,A5664A0440800
2018-09,A7A0058504B88,B44B4658C7A5B
2018-09,A34A609B79584,A4AA8C99A8A76
2018-09,A337A5B340064,A94CAA85ABBB4
2018-09,AA9A4A5BA8B7B,A5609A04C0C04
2018-09,A69049364899B,BB99A5B4660A6
2018-09,A7037A76669AB,B4C5567B884A6
2018-09,A69B869787744,BC0BB0A56AA84
2018-09,A69A876A309AB,BB99B66A05440
2018-09,AA8530A36483B,A56BAC7ACCA5B
2018-09,AA899BA75AA36,A567C5B0B9B80
2018-09,A690B860637AB,BB989C7B4579B
2018-09,AA87B03645536,ACB8A80C96AB8
2018-09,A6904573748A6,BB99A05476704
2018-09,A699783737440,BCA4CA5694A76
2018-09,A690360873056,BB990B46708A6
2018-09,A686B5789347B,BB947B5B79840
2018-09,AA9B649687A36,ABB00A7B9AC60
2018-09,AA97A98737504,A575B07600BB4
2018-09,A706A30735B00,BB96BAAB4CA04
2018-09,A69B799008864,BC0A8B774C840
2018-09,A69A085340768,BB99807BC6A9B
2018-09,AA768AA864A60,AA65B94B0707B
2018-09,A700A8675A07B,BCA45789A95B0
2018-09,AA9A805780064,A5694799504CB
2018-09,A70BB3589795B,BCA87B4BC5C60
2018-09,A70B970687584,BCA94578AB576
2018-09,A344443777AB0,A95A9057A0A76
2018-09,A343385A08576,A95067BC88A9B
2018-09,A704696676448,B4C685C694560
2018-09,A706B34839A36,A56A6A546659B
2018-09,AA79389657A84,A4AB449009760
2018-09,A69B4303033B8,BC0AB495A97AB
2018-09,A689B9578A984,BB97795A499B0
2018-09,A337559744608,AA65A0CA04096
2018-09,A706563633B48,A564CA64C45B8
2018-09,A690B85670496,BB989C7BAC0B4
2018-09,A6883B0B786B4,BB969B7BBC904
2018-09,A69B757000B88,BC0A8AA6875B0
2018-09,A69AA830BBA76,BB999B4086880
2018-09,AA8858848675B,AB99CB40A059B
2018-09,AA907544A8784,AA65B6BA59968
2018-09,A703453BB9A5B,BCA9954575456
2018-09,A703437860960,BCA9944CA907B
2018-09,A709570654304,B44BBB4B7A456
2018-09,A68739A535B00,AA65B6BA59968
2018-09,A69A305377888,BC000C5A04864
2018-09,A689503A05AB0,BB9807407AAC6
2018-09,A690A96836448,BB988B996CC60
2018-09,A338708A3A936,AA65ABC9AA776
2018-09,AA9A63BA75B00,A569B7089059B
2018-09,A68567A0A859B,BB9BA88086C68
2018-09,A699BAB59AB00,BCAB68B0AB768
2018-09,A709049479B64,B44B007085A5B
2018-09,A690708A483B0,BB99C8A088C5B
2018-09,AA8950BA56896,A5668989ACC76
2018-09,AA8994734B944,A56A9547AC696
2018-09,AA88060B99360,AA65B7B6AB960
2018-09,AA90B43565664,A567745998944
2018-09,A6860B3667808,BB9B09B4C6576
2018-09,AA93A7843A584,A57A00C8B6B7B
2018-09,A70AA43AA79B0,BCA6C55797088
2018-09,A338B7B87459B,A944495489AB0
2018-09,AA8B0A86338B4,A560B5949C984
2018-09,AA95435556960,A57CC79604576
2018-09,AA8B94B69A4B4,A5C76A6609C76
2018-09,A33708B937440,A94C00A596000
2018-09,A7074583307B0,B44098046C7AB
2018-09,A344489095B64,A95B04566BC04
2018-09,A6906B875A456,BB99B98A85CAB
2018-09,AA75B84ABA696,A55B5C4B74A44
2018-09,AA9768488355B,A5758490CC8B4
2018-09,AA93A399B9A84,A5675498A69B8
2018-09,AA9B596308064,A570B48949856
2018-09,AA85B84A6A63B,A56CB9B4C45B8
2018-09,AA90468AB4768,A56798055BB88
2018-09,AA95A4B3A6AB8,A40474489B5AB
2018-09,A690606A4A536,BB99B66A05440
2018-09,A6860B84A9A68,A9505B8864C5B
2018-09,A690B74A36A60,BB989B0A40896
2018-09,A6906000A39B0,BB99B67B85088
2018-09,AA89BA98B7808,A5666A864867B
2018-09,A339306B46B40,A9456A64496CB
2018-09,A340985999456,A94747649BC84
2018-09,A70A36B95843B,BCA6C7BC77696
2018-09,A70743A460960,B44096470BC04
2018-09,A34B389059680,AA65B9ABB5A84
2018-09,A69038AA56448,BB99045806A76
2018-09,AA74969090A44,A554C4AA99968
2018-09,A6995069789AB,BCA40C949B704
2018-09,AA9B5B3A69888,A570B4554A984
2018-09,AA88A78755680,A564CA64C45B8
2018-09,A707985764448,B44ACB5A8C07B
2018-09,A690456359008,BB99AB897AC60
2018-09,A6998444893AB,BCA4405A8C584
2018-09,A7063A8037088,B4C9677968480
2018-09,A69AB9B99A584,BC000A9966048
2018-09,A33993585059B,A946C64084CB0
2018-09,A3396598AB960,A945A4485B576
2018-09,A70A84A305696,BCA8BC0847584
2018-09,A69A3B566AB80,BC000857CA4B4
2018-09,A339484B74784,A9457678C779B
2018-09,A69B7A476B336,BC0A664A65984
2018-09,AA797A75993B8,AC6BCB06BA664
2018-09,AA9080B78435B,A4B74A78909AB
2018-09,A7065BA657440,A95B40C68547B
2018-09,A70094778787B,BCA6008456B88
2018-09,A34B4B064803B,A9490A57C64A6
2018-09,A34333A958880,A95059898787B
2018-09,A703A548A0976,BCA96CB9575C6
2018-09,A34A87B83B608,A48A45704A504
2018-09,AA80B65054304,A5585569C4B40
2018-09,A3399704B083B,A94640C04547B
2018-09,AA834A658BB40,A56A9547AC696
2018-09,AA949A6AA86B4,A57B98088C55B
2018-09,AA84865484896,A56B808A890B4
2018-09,AA978433A683B,A5760B8668000
2018-09,A69B799303776,BC0A9C8696B88
2018-09,AA7486A0BAB80,AA65B8C49A9C6
2018-09,A689308364896,BB9788444B7B0
2018-09,A6905A688A504,BB99A7966C456
2018-09,A706499506B7B,B4C999644067B
2018-09,AA85B094A78B4,A56CBC086C456
2018-09,A68569A564AB8,BB9BBBB8B0448
2018-09,A340B07B0B400,A9456544605AB
2018-09,A7003899AB67B,BCA49545C9A04
2018-09,A70654AB8547B,B440A87B8A504
2018-09,A3450073BAA84,A95B694075488
2018-09,AA90745604A9B,A568B876BABA6
2018-09,AA98837334AAB,A5769740B4800
2018-09,A7057303A0B40,B4C8699A5555B
2018-09,AA888996A89AB,A566C0B7979B0
2018-09,A685594A7763B,BB9BAA560C55B
2018-09,A708777308B56,AA65B905C7056
2018-09,AA74989570A44,A554BA5567456
2018-09,A3445807A459B,A95BA765C7696
2018-09,A338777A74AAB,AB07906599008
2018-09,A6887779A65AB,BB97400B6B75B
2018-09,A33877573B3B0,A45A6B4956000
2018-09,AA770480B3A36,A5570A6674400
2018-09,A340BBB73443B,A45948BCB9A84
2018-09,A70067A3570B4,BCA55665A4B7B
2018-09,A7074373B643B,B4C8BC05076A6
2018-09,AA993437963B0,A577459B86AAB
2018-09,A6863757B7B00,BB948607755B0
2018-09,A705505390688,B4C8C8776AB48
2018-09,AA8B5639B6AAB,AA65AB96AC408
2018-09,A6998BA6500A6,BCA4C777895C6
2018-09,AA799B9B47840,AC5B98C05BC84
2018-09,A7087739659B0,AA65B905C7056
2018-09,A34B4838B4736,A94908A5C4560
2018-09,A70387305B768,B4C570786CAC6
2018-09,A690B8A345AB0,BB989B9807456
2018-09,A705934848096,B4C87B49AAB00
2018-09,A700843AB6880,BCA58C7A7795B
2018-09,A69A6894A8848,BC0040557987B
2018-09,AA8776768AAB0,A564BCC0C9968
2018-09,A69340587BBB4,BC0B9C9AC6096
2018-09,AA8664780A95B,AA946558096CB
2018-09,A687690674B7B,BB96BAAB4CA04
2018-09,A68757549475B,BB955B6BB8064
2018-09,A70B3933A54B4,BCA887AA6707B
2018-09,A6998334A37B8,BCA4C9AB8995B
2018-09,A69A33A4B8448,BC000856CCAB0
2018-09,A69A0050B6400,BB997A45C55B0
2018-09,A3436950B83B0,A95A0A4846560
2018-09,AA90553354336,A568067846B40
2018-09,AA9A504B8A696,A569AA075CC76
2018-09,AA79906506848,A558B5A7986B4
2018-09,AA800BB636640,AA65BA9889B48
2018-09,AA83597658B08,A56BA700CBBB4
2018-09,AA87B8A436768,A5646AA4AB064
2018-09,A3393B348BB08,AC4A0890BB048
2018-09,A34AB6393763B,A9477544C0560
2018-09,A68898B0B8384,BB97576849504
2018-09,A34B748393568,A56A6A546659B
2018-09,A340785590368,A947B60C54656
2018-09,A704845574B40,BC000A9966048
2018-09,A685706539A04,BB9BBC85A6CB0
2018-09,A68709BA0ABA6,BB955B6BB8064
2018-09,A340059B54880,A946505674848
2018-09,A33740BB6A600,A94CC45B9955B
2018-09,AA9979A308896,A5779BC969AB0
2018-09,A69053677A680,BB99B0B568B88
2018-09,AA77A679540A6,A557A54B67BCB
2018-08,AA43498440800,AC5B98C05BC84
2018-08,AA087705867B0,A4848B6B47B64
2018-08,AA58B4A9A0880,A5CB57A09A040
2018-08,AA659AA88387B,A54A8B867C6CB
2018-08,AAA00A09BA056,A48607B479840
2018-08,AA07BAB50A088,AA65ABC9AA776
2018-08,AAB767B840B88,A50B4560866B4
2018-08,AA45A988706B4,A5BC8CB8A57AB
2018-08,AAABB506466B4,A48566B78A5C6
2018-08,AAAA7534B499B,A48790565B8CB
2018-08,AA6B59399B800,A5C76A6609C76
2018-08,AA6A877094496,A5C68A887B4A6
2018-08,AA07BA456547B,AA65B5000C040
2018-08,AA066894B5504,AA65B05AA0880
2018-08,AAA063A84A888,A4867CCC776CB
2018-08,AAAB8B8346464,A490B46565984
2018-08,AAA3778389088,AC68509A86A44
2018-08,AA078A9364448,A48C88BA684A6
2018-08,AA7A3B07993B8,AA65BC06699B0
2018-08,AAA4A8BA89A5B,A49A9A8946400
2018-08,AA460A0A73536,A5BCC7498ABA6
2018-08,AAA06B5583B00,A47A9B4699BCB
2018-08,AA5A5998045AB,A5B668055A5B0
2018-08,AA6007AB500A6,ABBAAAB5945B8
2018-08,AA59A9A69A360,A465B6460CBCB
2018-08,AA09558493B80,A4680565C5AC6
2018-08,AA53B3A585376,AA65BA7B67808
2018-08,AAB00A050BB40,AA65B8C4B6400
2018-08,AAAB6830B0384,A48485BBCBB88
2018-08,AAA0B4937379B,A465B6460CBCB
2018-08,AAB4345AA88A6,A5008A585A6A6
2018-08,AAAA899635808,AA65B8A788000
2018-08,AAA09B4460AB8,AA944B96ABAB8
2018-08,AA366098B0768,A506C8477CBA6
2018-08,AAAA508BBB048,AA65B7A66B688
2018-08,AAAA86B4AA360,AC6A65697AC60
2018-08,AA6385765795B,AC98B869095C6
2018-08,AAAA0505A86B4,AA65A4A80CA04
2018-08,AA060864B8768,A48BBA0508896
2018-08,AAAB576BB947B,A489946869856
2018-08,AAAA359586400,AB977946B97B8
2018-08,AA08A9BB97056,A484B898C5A04
2018-08,AA60736B76576,A5C5558B54688
2018-08,AA4346898B368,A5BA7AA74C07B
2018-08,AA085840057B8,AA65BC4864BB4
2018-08,AA0896A755B3B,AA65C080679C6
2018-08,AA5704663B544,AA999CA6BA47B
2018-08,AA63998A34368,A5C9CBCA99584
2018-08,AAB455303A776,AB079055504CB
2018-08,AA5B577470560,A5B74B77B7456
2018-08,AAABBA053859B,A48946590AA5B
2018-08,AA069B38A5008,A40959A7C8464
2018-08,AA58704365664,A5CB084486B40
2018-08,AA09B47098976,AA65BC50B8064
2018-08,AAAB4A6944BB4,AA65A46BB6784
2018-08,AAA0B7A9837AB,AA65A4C867488
2018-08,AABA659093088,A49978BC8A664
2018-08,AA6957A545A84,A545575989C44
2018-08,AA09A875595B0,ACC905A409504
2018-08,AAAA374757984,AC9B788078688
2018-08,AA06804047968,AA65BBC8BA408
2018-08,AAAB077A07B96,A488584C764A6
2018-08,AA07A0099A584,AA65A0C8905B8
2018-08,AA56085350496,A5C00B7AA459B
2018-08,AAA776776B0A6,A495B57B84704
2018-08,AAABB48B54560,AB7A77C59C696
2018-08,AA533BA664608,AA65BC96A5584
2018-08,AA48078A6B0A6,A4848B6B47B64
2018-08,AA05A0B96B784,AA65B5000C040
2018-08,AAAB486A50B40,A4898CA00BB08
2018-08,AA07A55648608,AA65C0954B496
2018-08,AA073459979B0,A47066C6555B0
2018-08,AA63B9847B03B,AA946CA46C008
2018-08,AA6450B007904,A5C9959A9C696
2018-08,AAAAA0750BA76,A487B6BB859B0
2018-08,AA703A8458976,A5446CC057C76
2018-08,AA0770395555B,AA65CA89469AB
2018-08,AA4733A706976,A5B46405469AB
2018-08,AA5097B657760,A5B604A5755B0
2018-08,AAAB45580707B,AA65BB8900448
